latitude_unlock,longitude_unlock,latitude_lock,longitude_lock,distance,station_unlock_count,station_lock_count,trip_speed,lock_unlock_time_gap_hours
202,196,148,143,5814,107,126,33556,0
206,200,26,26,8474,161,26,33557,0
17,17,211,205,24,17,162,24,1
107,103,133,129,14504,97,113,33558,0
100,96,217,211,14505,90,162,33559,0
198,191,147,142,6110,155,125,33560,0
102,98,245,237,942,92,183,33561,0
189,182,208,202,5007,14,166,33562,1
5,5,0,59,24,5,58,24,0
172,167,9,9,797,22,9,33563,0
237,66,167,161,12408,43,140,33564,0
182,175,206,200,5592,146,86,33565,0
248,240,224,218,7249,28,175,33566,0
105,101,9,9,1976,95,9,33567,0
36,36,94,93,10003,35,88,33568,0
193,186,138,133,7180,150,118,33569,0
197,190,186,180,14506,154,153,33570,0
13,13,188,182,14507,13,155,33571,0
115,110,94,93,5057,103,88,33572,1
20,20,45,45,11124,20,44,33573,0
204,198,126,122,14508,17,70,33574,0
7,7,52,8,14470,7,51,33575,0
2,2,121,119,14509,2,63,33576,1
108,104,17,17,5180,98,17,33577,0
117,112,53,52,1323,105,52,33578,0
39,39,102,100,7059,38,95,33579,0
21,21,231,161,151,21,178,33580,0
148,143,138,133,14510,36,118,33581,0
171,166,56,55,9071,141,55,33582,0
218,210,209,203,14511,20,38,33583,1
175,152,48,48,8544,115,47,33584,1
211,205,140,119,5633,164,64,33585,0
81,80,166,160,10887,20,139,33586,1
48,48,198,192,6016,47,129,33587,0
233,226,15,15,11466,137,15,33588,1
143,138,114,112,5466,116,17,33589,0
71,70,77,76,7299,67,74,33590,0
51,51,38,38,2470,50,37,33591,0
91,88,144,138,7846,83,77,33592,0
166,161,160,155,7960,137,135,33593,0
126,121,58,57,13044,113,57,33594,0
151,146,164,158,3167,89,138,33595,0
155,150,56,55,8585,5,55,33596,0
155,150,125,121,2891,5,91,33597,0
249,241,150,145,5665,183,128,33598,1
191,184,31,31,6169,95,30,33599,0
19,19,183,177,4146,19,151,33600,1
216,210,172,166,4156,139,145,26350,0
228,222,41,41,14512,170,40,33601,0
14,14,140,119,2694,14,64,33602,0
3,3,125,121,2436,3,91,33603,1
221,214,189,183,5344,167,156,33604,0
91,88,123,120,8706,83,92,33605,0
103,99,199,193,14513,93,116,33606,0
66,65,183,177,596,63,151,33607,1
125,120,129,125,1548,112,1,33608,0
166,161,200,194,5338,137,161,33609,0
75,74,219,213,4493,71,171,33610,0
24,24,146,140,5827,24,124,33611,0
200,193,44,44,1820,156,43,33612,0
116,111,121,119,6514,104,63,33613,1
129,124,61,61,14514,13,60,33614,0
127,122,74,73,623,114,71,33615,0
103,99,99,98,14515,93,92,33616,0
60,59,39,39,7272,57,38,33617,0
151,146,90,89,14516,89,85,33618,1
82,44,205,199,7028,77,164,33619,0
83,81,219,213,14517,78,171,33620,0
181,174,8,8,14518,145,8,33621,0
247,239,158,153,2515,92,134,33622,0
3,3,231,161,4246,3,178,33623,1
98,95,147,142,8499,88,125,33624,0
166,161,56,55,24,137,55,24,16
33,33,231,161,14519,10,178,33625,0
247,239,184,178,1497,92,152,33626,1
175,152,41,41,4634,115,40,33627,0
215,209,204,198,6672,168,87,33628,1
150,145,194,188,7991,73,160,33629,0
179,12,216,210,5633,74,26,33630,0
121,116,71,71,882,108,68,33631,1
106,102,66,66,5817,96,65,33632,0
142,137,110,108,5712,127,100,33633,0
117,112,208,202,10914,105,166,33634,0
95,92,79,78,2131,86,76,33635,0
24,24,55,54,4164,24,54,33636,0
54,7,165,159,14520,32,82,33637,0
32,32,175,169,14366,32,145,33638,0
178,172,5,5,602,49,5,33639,0
83,81,72,72,14521,78,69,33640,0
171,166,155,150,404,141,132,33641,1
105,101,140,119,495,95,64,33642,0
120,115,208,202,7230,107,166,33643,1
59,58,250,242,14522,56,116,33644,0
91,88,164,158,3350,83,138,33645,0
18,18,37,37,3509,18,36,33646,0
20,20,124,71,14120,20,109,33647,0
148,143,100,78,7921,36,93,33648,1
9,9,130,126,14523,9,50,33649,0
144,139,182,176,5917,128,150,33650,0
27,27,61,61,3668,27,60,33651,0
93,90,8,8,2108,46,8,33652,0
117,112,88,87,2204,105,83,33653,0
36,36,75,74,14384,35,72,33654,0
20,20,194,188,14524,20,160,33655,0
39,39,26,26,10292,38,26,33656,0
95,92,34,34,5466,86,33,33657,1
13,13,36,36,3901,13,35,33658,0
247,239,235,227,2100,92,182,33659,0
134,129,248,240,7749,119,103,33660,1
188,181,40,40,283,13,39,33661,1
162,157,124,71,14525,111,109,33662,1
212,206,158,153,11628,165,134,33663,0
102,98,117,115,1106,92,105,33664,0
26,26,109,107,14526,26,99,33665,1
31,31,108,106,3674,31,30,33666,1
26,26,4,4,6285,26,4,33667,0
123,118,102,100,106,110,95,33668,1
192,185,139,134,10496,22,119,33669,0
7,7,51,51,1983,7,50,33670,0
220,213,95,94,2067,116,87,33671,1
181,174,156,151,893,145,133,33672,0
218,210,155,150,1797,20,132,33673,0
105,101,166,160,1732,95,139,33674,1
196,189,239,231,5198,153,157,33675,1
123,118,4,4,363,110,4,33676,1
11,11,1,1,3856,11,1,33677,0
215,209,38,38,14527,168,37,33678,0
1,1,64,64,2855,1,63,33679,1
63,62,126,122,14528,60,70,33680,0
190,183,124,71,14529,37,109,33681,0
148,143,110,108,13905,36,100,33682,0
62,61,128,124,4932,59,110,33683,0
80,79,134,130,14530,76,114,33684,0
249,241,250,242,5027,183,116,33685,0
50,50,56,55,11114,49,55,33686,1
86,83,82,81,14531,80,22,33687,1
197,190,100,78,14532,154,93,33688,1
107,103,129,125,9886,97,1,33689,0
108,104,53,52,14533,98,52,33690,1
171,166,153,148,1693,141,131,33691,0
21,21,23,23,24,21,23,24,0
102,98,227,133,705,92,123,33692,0
161,156,251,243,24,134,136,24,0
126,121,128,124,11104,113,110,33693,0
125,120,208,202,5253,112,166,33694,0
209,203,160,155,7552,75,135,33695,0
36,36,181,175,8857,35,149,33696,0
180,173,117,115,1012,144,105,33697,0
19,19,90,89,9476,19,85,33698,0
54,7,228,221,9259,32,177,33699,1
123,118,8,8,2457,110,8,33700,0
172,167,146,140,12295,22,124,33701,0
193,186,103,101,4597,150,41,33702,0
206,200,117,115,3991,161,105,33703,0
80,79,43,43,12473,76,42,33704,0
19,19,205,199,14534,19,164,33705,0
46,46,75,74,6821,45,72,33706,0
26,26,117,115,4619,26,105,33707,0
24,24,48,48,5857,24,47,33708,0
183,176,41,41,10313,147,40,33709,0
162,157,47,47,12274,111,46,33710,1
235,228,225,219,6465,66,4,33711,0
195,188,112,110,14535,152,102,33712,1
70,69,24,24,8411,66,24,33713,0
127,122,167,161,3606,114,140,33714,1
175,152,175,169,11921,115,145,33715,1
236,229,157,152,7934,177,100,33716,0
240,232,26,26,14536,171,26,33717,0
193,186,151,146,2143,150,129,33718,0
116,111,49,49,1134,104,48,33719,1
155,150,208,202,10773,5,166,33720,0
238,230,106,104,14537,134,33,33721,0
229,223,253,245,14127,174,168,33722,0
239,231,107,105,1293,178,98,33723,0
164,159,83,82,6644,135,79,33724,0
20,20,88,87,13239,20,83,33725,0
133,128,228,221,14538,66,177,33726,1
168,163,158,153,9429,138,134,33727,0
125,120,12,12,1415,112,12,33728,0
18,18,193,187,1596,18,159,33729,1
82,44,13,13,3830,77,13,33730,0
127,122,83,82,8403,114,79,33731,0
180,173,164,158,4438,144,138,33732,0
16,16,155,150,468,16,132,33733,0
33,33,208,202,2521,10,166,33734,0
114,109,142,136,448,102,121,33735,0
115,110,96,95,14539,103,89,33736,1
91,88,130,126,1528,83,50,33737,0
19,19,136,99,1797,19,116,8923,0
208,202,48,48,7806,162,47,33738,0
211,205,229,222,12589,164,90,33739,0
212,206,148,143,7309,165,126,33740,0
31,31,197,191,5422,31,2,33741,0
62,215,54,53,865,113,53,33742,0
85,82,94,93,14540,62,88,33743,1
199,192,55,54,12531,106,54,33744,1
147,142,106,104,8760,130,33,33745,0
114,109,164,158,311,102,138,33746,0
128,123,122,31,5340,115,108,33747,0
84,72,193,187,753,79,159,33748,0
3,3,59,58,12930,3,18,33749,0
21,21,209,203,669,21,38,33750,0
174,169,183,177,14541,56,151,33751,0
155,150,239,231,10673,5,157,33752,0
102,98,207,201,349,92,165,33753,0
103,99,52,8,1482,93,51,33754,0
171,166,239,231,8942,141,157,33755,0
62,61,0,0,1015,59,0,33756,0
47,47,67,67,4405,46,41,33757,0
100,96,82,81,4187,90,22,33758,0
41,41,25,25,1966,40,25,33759,0
196,189,57,56,14542,153,56,33760,0
34,34,123,120,785,33,92,33761,0
3,3,134,130,5661,3,114,33762,0
244,236,231,161,14543,14,178,33763,1
71,70,166,160,14417,67,139,33764,0
236,229,217,211,5734,177,162,33765,0
54,7,17,17,705,32,17,33766,0
178,172,37,37,7704,49,36,33767,1
118,113,38,38,1468,30,37,33768,1
154,149,211,205,14544,131,162,33769,0
29,29,108,106,14545,29,30,33770,0
28,28,125,121,1534,28,91,33771,0
73,72,52,8,24,69,51,24,1
76,75,23,23,7137,72,23,21397,0
120,115,56,55,14546,107,55,33772,0
91,88,55,54,7674,83,54,33773,0
1,1,8,8,241,1,8,33774,0
29,29,116,114,4062,29,21,33775,0
17,17,134,130,4216,17,114,33776,1
227,221,50,50,733,125,49,33777,0
9,9,175,169,14547,9,145,33778,0
82,44,192,186,2008,77,110,33779,0
71,70,129,125,2750,67,1,33780,1
93,90,106,104,8357,46,33,33781,0
104,100,144,138,1579,94,77,33782,0
26,26,46,46,11841,26,45,33783,1
136,131,178,172,1481,121,2,33784,0
57,56,102,100,14548,54,95,33785,1
119,114,217,211,14549,106,162,33786,1
119,114,162,157,14550,106,22,33787,7
34,34,228,221,2838,33,177,33788,0
202,196,18,18,24,107,18,24,0
218,210,239,231,14551,20,157,33789,0
175,152,221,215,7924,115,172,33790,0
108,104,82,81,14552,98,22,33791,0
158,153,63,63,1678,132,62,33792,0
133,128,217,211,7491,66,162,33793,0
127,122,103,101,14086,114,41,33794,0
14,14,24,24,1615,14,24,33795,0
34,34,235,227,2002,33,182,33796,0
117,112,68,68,157,105,66,33797,0
212,206,106,104,2996,165,33,33798,0
217,211,4,4,14553,81,4,33799,0
164,159,126,122,14554,135,70,33800,0
0,0,11,11,926,0,11,33801,4
185,178,8,8,11932,148,8,33802,0
94,91,193,187,9412,85,159,33803,0
188,181,175,169,14555,13,145,33804,0
59,58,89,88,14556,56,84,33805,0
134,129,172,166,785,119,145,33806,0
236,229,166,160,14557,177,139,33807,0
249,241,39,39,12859,183,38,33808,0
3,3,231,161,4246,3,178,33809,1
200,193,246,238,6460,156,162,33810,14
175,152,231,161,3239,115,178,33811,0
244,236,111,109,14558,14,101,33812,0
6,6,169,163,3064,6,142,33813,1
241,233,10,10,4099,179,10,33814,1
201,194,110,108,6314,157,100,33815,0
143,138,50,50,4471,116,49,33816,0
136,131,89,88,3184,121,84,33817,0
4,4,126,122,5866,4,70,33818,0
171,166,149,144,14559,141,127,33819,1
36,36,151,146,6737,35,129,33820,0
6,6,148,143,1124,6,126,33821,0
137,132,210,204,14560,122,167,33822,0
6,6,31,31,10952,6,30,33823,0
72,71,57,56,14561,68,56,33824,0
53,53,132,128,2666,52,112,33825,0
31,31,222,216,1569,31,173,33826,1
4,4,210,204,2358,4,167,33827,1
134,129,148,143,14562,119,126,33828,1
106,102,196,190,6273,96,97,33829,0
26,26,197,191,8631,26,2,33830,1
47,47,27,27,683,46,16,33831,0
4,4,112,110,14563,4,102,33832,1
110,106,8,8,8161,57,8,33833,0
123,118,214,208,3109,110,169,33834,0
20,20,239,231,24,20,157,24,1
17,17,14,14,14564,17,14,33835,0
109,105,25,25,3866,99,25,33836,0
163,158,179,173,943,12,148,33837,0
226,220,95,94,3242,173,87,33838,0
222,216,121,119,4517,170,63,33839,0
255,247,79,78,14565,188,76,33840,0
18,18,120,118,5166,18,107,33841,1
145,140,135,131,14566,97,115,33842,0
27,27,26,26,11164,27,26,33843,0
184,177,90,89,9579,46,85,33844,1
220,213,8,8,9169,116,8,33845,0
96,93,121,119,14567,87,63,33846,0
249,241,204,198,14568,183,87,33847,0
28,28,152,147,14569,28,130,33848,0
94,91,220,214,7049,85,66,33849,0
24,24,179,173,7300,24,148,33850,0
237,66,117,115,4244,43,105,33851,0
18,18,110,108,10957,18,100,33852,0
181,174,87,86,3981,145,82,33853,0
151,146,236,228,2902,89,164,33854,0
5,5,109,107,7415,5,99,33855,1
150,145,5,5,12857,73,5,33856,1
30,30,146,140,1931,30,124,33857,0
24,24,82,81,2863,24,22,33858,1
229,223,193,187,3410,174,159,33859,0
90,87,0,0,14570,82,0,33860,0
87,84,101,99,5818,12,94,33861,1
141,136,185,179,1541,126,147,33862,0
129,124,82,81,6619,13,22,33863,0
123,118,157,152,5278,110,100,33864,0
106,102,224,218,2090,96,175,33865,1
180,173,143,137,14393,144,122,33866,1
199,192,47,47,1071,106,46,33867,0
29,29,173,167,14571,29,146,33868,0
1,1,220,214,8044,1,66,33869,0
106,102,31,31,6301,96,30,33870,0
15,15,132,128,262,15,112,33871,0
39,39,140,119,3139,38,64,33872,0
19,19,256,248,14572,19,187,33873,0
134,129,30,30,4296,119,29,33874,0
215,209,34,34,871,168,33,33875,0
35,35,95,94,24,34,87,24,0
205,199,111,109,11860,160,101,33876,0
85,82,11,11,3619,62,11,33877,1
63,62,192,186,6385,60,110,33878,0
89,86,144,138,27,9,77,33879,0
44,44,34,34,8764,43,33,33880,0
184,177,215,209,5323,46,170,33881,0
233,226,117,115,3983,137,105,33882,1
11,11,79,78,24,11,76,24,1
5,5,126,122,12119,5,70,33883,0
26,26,117,115,4619,26,105,33884,0
56,55,17,17,14573,53,17,33885,0
183,176,172,166,8779,147,145,33886,0
240,232,42,42,14574,171,41,33887,0
127,122,15,15,6008,114,15,33888,0
52,52,36,36,24,51,35,24,0
29,29,143,137,14575,29,122,33889,1
110,106,147,142,8739,57,125,33890,0
209,203,132,128,8896,75,112,33891,1
134,129,190,184,6039,119,157,33892,0
119,114,88,87,12984,106,83,33893,1
5,5,75,74,268,5,72,33894,0
87,84,100,78,10579,12,93,33895,0
48,48,140,119,12805,47,64,33896,1
131,126,87,86,8721,117,82,33897,0
94,91,128,124,1708,85,110,33898,0
175,152,163,62,4653,115,137,33899,1
143,138,9,9,14576,116,9,33900,0
34,34,43,43,13338,33,42,33901,0
33,33,31,31,35,10,30,33902,1
3,3,80,79,7591,3,77,33903,0
103,99,9,9,8368,93,9,33904,0
161,156,245,237,14577,134,183,33905,0
153,148,168,162,1027,97,141,33906,0
1,1,230,223,4169,1,87,33907,0
126,121,166,160,1857,113,139,33908,0
56,55,121,119,14578,53,63,33909,1
87,84,16,16,13110,12,16,33910,0
38,38,112,110,14579,37,102,33911,0
203,197,76,75,9107,159,73,33912,1
43,43,215,209,1317,42,170,33913,1
240,232,248,240,14580,171,103,33914,1
132,127,39,39,512,118,38,33915,1
26,26,189,183,768,26,156,33916,0
0,0,110,108,24,0,100,24,1
3,3,4,4,5112,3,4,33917,0
141,136,122,31,8164,126,108,33918,0
198,191,53,52,7335,155,52,33919,0
123,118,84,83,534,110,80,33920,0
153,148,197,191,8217,97,2,33921,0
107,103,5,5,11819,97,5,33922,0
188,181,252,244,2167,13,186,33923,1
235,228,168,162,5305,66,141,33924,0
167,162,146,140,14581,54,124,33925,0
61,60,117,115,4802,58,105,33926,0
31,31,105,103,10820,31,97,33927,0
4,4,36,36,1138,4,35,33928,0
107,103,201,195,2280,97,162,33929,0
66,65,122,31,2271,63,108,33930,0
76,75,35,35,14582,72,34,33931,1
220,213,215,209,4523,116,170,33932,1
251,243,114,112,14583,185,17,33933,1
73,72,88,141,12647,69,101,33934,0
46,46,132,128,12804,45,112,33935,0
102,98,72,72,389,92,69,33936,0
3,3,178,172,7010,3,2,33937,0
208,202,228,221,14584,162,177,33938,1
108,104,180,174,5521,98,84,33939,0
71,70,28,28,9583,67,27,33940,0
194,187,211,205,14585,151,162,33941,0
180,173,72,72,1947,144,69,33942,0
25,25,24,24,9574,25,24,33943,1
213,207,100,78,4076,166,93,33944,0
181,174,153,148,14586,145,131,33945,0
216,210,146,140,5336,139,124,33946,1
171,166,192,186,14446,141,110,33947,1
204,198,190,184,6662,17,157,33948,1
61,60,206,200,13224,58,86,33949,0
43,43,179,173,665,42,148,33950,0
101,97,131,127,24,91,111,24,2
32,32,32,32,803,32,31,33951,0
194,187,129,125,5641,151,1,33952,1
214,208,152,147,24,167,130,24,1
189,182,75,74,14587,14,72,33953,0
198,191,54,53,10371,155,53,33954,1
123,118,199,193,2900,110,116,33955,1
255,247,197,191,7237,188,2,33956,1
200,193,194,188,5816,156,160,33957,0
184,177,117,115,9632,46,105,33958,0
75,74,129,125,14588,71,1,33959,0
71,70,88,141,14589,67,101,33960,0
65,64,158,153,3773,62,134,33961,0
234,227,7,7,3162,161,7,33962,0
40,40,158,153,4412,39,134,33963,1
229,223,171,165,11265,174,144,33964,0
11,11,146,140,8165,11,124,33965,0
139,134,85,84,14494,124,32,33966,1
63,62,165,159,14590,60,82,33967,0
67,66,106,104,5069,64,33,33968,0
240,232,69,69,7947,171,64,33969,0
8,8,123,120,10513,8,92,33970,1
233,226,202,196,14591,137,26,33971,0
97,94,114,112,14592,65,17,33972,0
66,65,128,124,5228,63,110,33973,0
190,183,138,133,1407,37,118,33974,0
175,152,106,104,6315,115,33,33975,0
51,51,228,221,14593,50,177,33976,0
6,6,195,189,3578,6,128,33977,0
118,113,173,167,14594,30,146,33978,0
164,159,196,190,2962,135,97,33979,0
36,36,85,84,2373,35,32,33980,0
171,166,107,105,24,141,98,24,1
247,239,111,109,6748,92,101,33981,1
129,124,222,216,6591,13,173,33982,1
99,53,54,53,1034,89,53,33983,1
92,89,75,74,1152,84,72,33984,1
34,34,154,149,8779,33,129,33985,0
84,72,117,115,1526,79,105,33986,0
128,123,126,122,11812,115,70,33987,0
159,154,229,222,11654,78,90,33988,1
175,152,213,207,9235,115,165,33989,1
142,137,181,175,14595,127,149,33990,0
238,230,38,38,12432,134,37,33991,1
91,88,230,223,4579,83,87,33992,0
140,135,80,79,12810,125,77,33993,0
171,166,125,121,11450,141,91,33994,1
19,19,177,171,4120,19,28,33995,0
38,38,167,161,14596,37,140,33996,0
23,23,148,143,5048,23,126,33997,0
90,87,116,114,2701,82,21,33998,0
76,75,23,23,7137,72,23,33999,0
221,214,253,245,8924,167,168,34000,0
232,11,195,189,10255,176,128,34001,0
11,11,45,45,14597,11,44,34002,1
74,73,140,119,13072,70,64,34003,0
27,27,125,121,10987,27,91,34004,0
98,95,59,58,6491,88,18,34005,0
109,105,209,203,3418,99,38,34006,0
165,160,178,172,14598,136,2,34007,0
231,225,19,19,6823,28,19,34008,0
157,152,227,133,9296,53,123,34009,0
245,237,58,57,8017,91,57,34010,0
191,184,79,78,11384,95,76,34011,0
181,174,209,203,13334,145,38,34012,0
203,197,144,138,4638,159,77,34013,0
103,99,140,119,1226,93,64,34014,2
7,7,75,74,2450,7,72,34015,0
173,168,229,222,2356,95,90,34016,0
247,239,32,32,8245,92,31,34017,1
141,136,80,79,643,126,77,34018,0
39,39,180,174,782,38,84,34019,0
181,174,61,61,14484,145,60,34020,0
142,137,123,120,14599,127,92,34021,1
116,111,15,15,4521,104,15,34022,1
155,150,71,71,8637,5,68,34023,0
111,107,148,143,14600,100,126,34024,0
93,90,155,150,4213,46,132,34025,0
172,167,216,210,11179,22,26,34026,0
145,140,178,172,1060,97,2,34027,0
89,86,169,163,14601,9,142,34028,1
168,163,112,110,24,138,102,24,0
102,98,87,86,10137,92,82,34029,0
110,106,94,93,4685,57,88,34030,0
116,111,88,141,1188,104,101,34031,1
184,177,80,79,213,46,77,34032,0
121,116,136,99,14602,108,116,34033,0
99,53,77,76,5354,89,74,34034,0
140,135,163,62,2495,125,137,34035,0
6,6,185,179,2545,6,147,34036,0
9,9,174,168,3668,9,137,34037,0
173,168,158,153,7829,95,134,34038,0
5,195,117,115,7538,158,105,34039,0
9,9,138,133,4731,9,118,34040,0
153,148,11,11,3538,97,11,34041,0
17,17,85,84,814,17,32,34042,1
179,12,130,126,500,74,50,34043,0
145,140,146,140,6483,97,124,34044,0
244,236,65,65,5163,14,64,34045,0
16,16,116,114,14603,16,21,34046,0
123,118,235,227,14604,110,182,34047,0
89,86,82,81,108,9,22,34048,0
8,8,220,214,8352,8,66,34049,0
108,104,169,163,857,98,142,34050,0
189,182,75,74,14587,14,72,34051,0
151,146,157,152,6878,89,100,34052,0
91,88,31,31,6028,83,30,34053,1
107,103,185,179,12669,97,147,34054,0
18,18,122,31,6778,18,108,34055,0
93,90,94,93,9172,46,88,34056,0
163,158,199,193,199,12,116,34057,1
127,122,20,20,11146,114,20,34058,1
43,43,146,140,14605,42,124,34059,0
53,53,102,100,8370,52,95,34060,1
48,48,73,1,14606,47,70,34061,0
4,4,197,191,1460,4,2,34062,0
8,8,220,214,8352,8,66,34063,1
204,198,54,53,2504,17,53,34064,1
91,88,108,106,842,83,30,34065,0
5,195,176,170,5184,158,147,34066,0
162,157,8,8,14607,111,8,34067,1
15,15,23,23,2386,15,23,34068,0
208,202,25,25,8492,162,25,34069,1
241,233,27,27,3213,179,16,34070,0
203,197,79,78,12610,159,76,34071,0
220,213,147,142,460,116,125,34072,0
117,112,129,125,2376,105,1,34073,0
52,52,213,207,14608,51,165,34074,0
134,129,119,117,13590,119,106,34075,0
211,205,237,229,11179,164,131,34076,0
136,131,236,228,4921,121,164,34077,1
13,13,68,68,24,13,66,24,1
102,98,175,169,10295,92,145,34078,0
137,132,27,27,2379,122,16,34079,0
241,233,200,194,10230,179,161,34080,0
61,60,7,7,1181,58,7,34081,0
123,118,35,35,6923,110,34,34082,1
180,173,122,31,6723,144,108,34083,1
185,178,0,59,4392,148,58,34084,1
157,152,56,55,14609,53,55,34085,0
197,190,176,170,12503,154,147,34086,0
169,164,197,191,7365,139,2,34087,1
3,3,147,142,3473,3,125,34088,1
6,6,77,76,1083,6,74,34089,0
10,10,129,125,1921,10,1,34090,0
187,180,28,28,24,56,27,24,1
16,16,19,19,2909,16,19,34091,0
137,132,223,217,14610,122,174,34092,0
69,68,83,82,5002,10,79,34093,0
0,0,81,80,10957,0,78,34094,0
75,74,37,37,14611,71,36,34095,0
139,134,55,54,14612,124,54,34096,0
141,136,99,98,7066,126,92,34097,0
44,44,224,218,6284,43,175,34098,0
188,181,251,243,10113,13,136,34099,0
169,164,241,233,14613,139,153,34100,0
102,98,142,136,14614,92,121,34101,0
37,37,193,187,1425,36,159,34102,1
0,0,132,128,4214,0,112,34103,0
92,89,196,190,14615,84,97,34104,0
10,10,194,188,6678,10,160,34105,0
146,141,23,23,14165,129,23,34106,0
82,44,227,133,2199,77,123,34107,0
7,7,109,107,14616,7,99,34108,0
72,71,110,108,14617,68,100,34109,1
7,7,31,31,8728,7,30,34110,1
61,60,33,33,10507,58,32,34111,0
173,168,63,63,14618,95,62,34112,0
153,148,132,128,11896,97,112,34113,0
102,98,0,59,8169,92,58,34114,0
21,21,179,173,4720,21,148,34115,1
169,164,12,12,14463,139,12,34116,1
18,18,37,37,3509,18,36,34117,0
146,141,167,161,1623,129,140,34118,0
69,68,1,1,13657,10,1,34119,0
102,98,2,2,5180,92,2,34120,0
139,134,31,31,7402,124,30,34121,0
228,222,129,125,14619,170,1,34122,5
106,102,40,40,13842,96,39,34123,0
127,122,186,180,14620,114,153,34124,16
241,233,183,177,14273,179,151,34125,0
52,52,130,126,2775,51,50,34126,0
225,219,21,21,2258,55,21,34127,0
165,160,13,13,10825,136,13,34128,1
156,151,178,172,14621,76,2,34129,0
101,97,125,121,8343,91,91,34130,0
104,100,55,54,4906,94,54,6314,0
16,16,94,93,845,16,88,34131,0
72,71,80,79,9109,68,77,34132,0
148,143,95,94,14622,36,87,34133,0
84,72,33,33,7086,79,32,34134,0
28,28,9,9,8922,28,9,34135,0
245,237,138,133,9137,91,118,34136,0
29,29,62,62,12654,29,61,34137,0
120,115,103,101,14623,107,41,34138,0
29,29,58,57,9924,29,57,34139,0
106,102,36,36,11144,96,35,34140,0
166,161,126,122,14624,137,70,34141,0
226,220,217,211,24,173,162,24,1
21,21,193,187,2290,21,159,34142,0
13,13,15,15,10231,13,15,34143,0
215,209,114,112,8680,168,17,34144,0
11,11,210,204,13213,11,167,34145,0
29,29,48,48,54,29,47,34146,1
236,229,244,236,8384,177,115,34147,0
175,152,114,112,14625,115,17,34148,0
160,155,201,195,3256,133,162,34149,0
106,102,235,227,6823,96,182,34150,0
125,120,8,8,425,112,8,34151,1
164,159,11,11,9153,135,11,34152,1
126,121,142,136,484,113,121,34153,0
216,210,71,71,3125,139,68,34154,0
163,158,0,59,1309,12,58,34155,0
90,87,136,99,14626,82,116,34156,0
177,171,50,50,951,143,49,34157,0
48,48,26,26,2154,47,26,34158,0
64,63,189,183,7758,61,156,34159,0
96,93,1,1,2885,87,1,34160,0
232,11,82,81,2789,176,22,34161,0
184,177,215,209,5323,46,170,34162,0
109,105,80,79,10736,99,77,34163,1
44,44,81,80,3561,43,78,34164,0
32,32,159,154,9127,32,21,34165,1
172,167,175,169,5729,22,145,34166,0
62,215,63,63,11161,113,62,34167,0
130,125,250,242,5934,116,116,34168,0
